"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Attacks"
"bw2-1","Pansage","Pokemon","Basic","70","Grass","1","Common","Collect: Cost=[], Damage=, Text=Draw a card. | Scratch: Cost=[], Damage=20, Text="
"bw2-2","Simisage","Pokemon","Stage 1","90","Grass","2","Rare","Fire's Power: Cost=[], Damage=30, Text=If this Pokemon has any Fire Energy attached to it, the Defending Pokemon is now Burned. | Seed Bomb: Cost=[], Damage=60, Text="
"bw2-3","Sewaddle","Pokemon","Basic","40","Grass","1","Common","Tackle: Cost=[], Damage=10, Text= | String Shot: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"bw2-4","Sewaddle","Pokemon","Basic","50","Grass","1","Common","Gnaw: Cost=[], Damage=10, Text= | Razor Leaf: Cost=[], Damage=20, Text="
"bw2-5","Swadloon","Pokemon","Stage 1","80","Grass","1","Uncommon","Gnaw: Cost=[], Damage=20, Text= | Double Razor Leaf: Cost=[], Damage=50×, Text=Flip 2 coins. This attack does 50 damage times the number of heads."
"bw2-6","Swadloon","Pokemon","Stage 1","70","Grass","2","Uncommon","Grass Cocooning: Cost=[], Damage=, Text=Heal 40 damage from this Pokemon. | Razor Leaf: Cost=[], Damage=20, Text="
"bw2-7","Leavanny","Pokemon","Stage 2","130","Grass","1","Rare","Nurturing: Cost=[], Damage=, Text=Choose 1 of your Pokemon. Search your deck for a card that evolves from that Pokemon and put it onto that Pokemon. (This counts as evolving that Pokemon.) Shuffle your deck afterward. | X-Scissor: Cost=[], Damage=30+, Text=Flip a coin. If heads, this attack does 50 more damage."
"bw2-8","Leavanny","Pokemon","Stage 2","130","Grass","1","Rare","Slash: Cost=[], Damage=30, Text= | Triple Cutter: Cost=[], Damage=60×, Text=Flip 3 coins. This attack does 60 damage times the number of heads."
"bw2-9","Cottonee","Pokemon","Basic","40","Grass","1","Common","Absorb: Cost=[], Damage=10, Text=Heal 10 damage from this Pokemon."
"bw2-10","Cottonee","Pokemon","Basic","50","Grass","1","Common","Cotton Guard: Cost=[], Damage=10, Text=During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 10 (after applying Weakness and Resistance)."
"bw2-11","Whimsicott","Pokemon","Stage 1","80","Grass","","Uncommon","Helping Hand: Cost=[], Damage=, Text=Search your deck for a basic Energy card and attach it to 1 of your Benched Pokemon. Shuffle your deck afterward. | Cotton Guard: Cost=[], Damage=30, Text=During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 30 (after applying Weakness and Resistance)."
"bw2-12","Whimsicott","Pokemon","Stage 1","80","Grass","1","Rare","Encore: Cost=[], Damage=20, Text=Choose 1 of the Defending Pokemon's attacks. During your opponent's next turn, that Pokemon can only use that attack. | U-turn: Cost=[], Damage=40, Text=Switch this Pokemon with 1 of your Benched Pokemon."
"bw2-13","Petilil","Pokemon","Basic","50","Grass","1","Common","Stun Spore: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Cut: Cost=[], Damage=20, Text="
"bw2-14","Lilligant","Pokemon","Stage 1","90","Grass","1","Uncommon","Bemusing Aroma: Cost=[], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed and Poisoned. If tails, the Defending Pokemon is now Confused. | Cut: Cost=[], Damage=60, Text="
"bw2-15","Deerling","Pokemon","Basic","60","Grass","1","Common","Tackle: Cost=[], Damage=10, Text= | Wild Kick: Cost=[], Damage=40, Text=Flip a coin. If tails, this attack does nothing."
"bw2-16","Sawsbuck","Pokemon","Stage 1","100","Grass","2","Rare","Push Down: Cost=[], Damage=30, Text=Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon. | Take Down: Cost=[], Damage=60, Text=This Pokemon does 20 damage to itself."
"bw2-17","Virizion","Pokemon","Basic","100","Grass","1","Rare Holo","Giga Drain: Cost=[], Damage=30, Text=Heal from this Pokemon the same amount of damage you did to the Defending Pokemon. | Sacred Sword: Cost=[], Damage=100, Text=This Pokemon can't use Sacred Sword during your next turn."
"bw2-18","Pansear","Pokemon","Basic","70","Fire","1","Common","Collect: Cost=[], Damage=, Text=Draw a card. | Scratch: Cost=[], Damage=20, Text="
"bw2-19","Simisear","Pokemon","Stage 1","90","Fire","1","Rare","Water's Power: Cost=[], Damage=30, Text=If this Pokemon has any Water Energy attached to it, the Defending Pokemon is now Asleep. | Flamethrower: Cost=[], Damage=70, Text=Discard an Energy attached to this Pokemon."
"bw2-20","Darumaka","Pokemon","Basic","70","Fire","2","Common","Tackle: Cost=[], Damage=10, Text= | Combustion: Cost=[], Damage=30, Text="
"bw2-21","Darmanitan","Pokemon","Stage 1","100","Fire","3","Rare","Rock Smash: Cost=[], Damage=20+, Text=Flip a coin. If heads, this attack does 20 more damage. | Fire Punch: Cost=[], Damage=70, Text=The Defending Pokemon is now Burned."
