"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Attacks"
"pop3-1","Blastoise","Pokemon","Stage 2","120","Water","2","Rare","Smash Turn: Cost=[], Damage=30, Text=After your attack, you may switch Blastoise with 1 of your Benched Pokemon. | Rocket Tackle: Cost=[], Damage=60, Text=Blastoise does 10 damage to itself. Flip a coin. If heads, prevent all damage done to Blastoise by attacks during your opponent's next turn."
"pop3-2","Flareon","Pokemon","Stage 1","70","Fire","1","Rare","Quick Attack: Cost=[], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 20 more damage. | Fire Spin: Cost=[], Damage=70, Text=Discard 2 basic Energy cards attached to Flareon or this attack does nothing."
"pop3-3","Jolteon","Pokemon","Stage 1","70","Lightning","","Rare","Thundershock: Cost=[], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Pin Missile: Cost=[], Damage=20×, Text=Flip 4 coins. This attack does 20 damage times the number of heads."
"pop3-4","Minun","Pokemon","Basic","50","Lightning","1","Rare","Cheer Up: Cost=[], Damage=, Text=Draw a card. If you have Plusle in play, draw 2 cards instead. | Negative Ion: Cost=[], Damage=20, Text=During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 10 (before applying Weakness and Resistance). | Power Bolt: Cost=[], Damage=, Text=Choose 1 of your opponent's Pokemon that has any Poke-Powers. This attack does 30 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"pop3-5","Plusle","Pokemon","Basic","50","Lightning","1","Rare","Cheer Up: Cost=[], Damage=, Text=Draw a card. If you have Minun in play, draw 2 cards instead. | Positive Ion: Cost=[], Damage=20+, Text=Flip a coin. If heads, this attack does 20 damage plus 10 more damage. | Body Bolt: Cost=[], Damage=, Text=Choose 1 of your opponent's Pokemon that has any Poke-Bodies. This attack does 30 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"pop3-6","Vaporeon","Pokemon","Stage 1","70","Water","1","Rare","Bite: Cost=[], Damage=20, Text= | Water Gun: Cost=[], Damage=30+, Text=Does 30 damage plus 20 more damage for each Water Energy attached to Vaporeon but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way."
"pop3-7","Combusken","Pokemon","Stage 1","70","Fire","1","Uncommon","Scratch: Cost=[], Damage=10, Text= | Flamethrower: Cost=[], Damage=50, Text=Discard a Fire Energy attached to Combusken."
"pop3-8","Donphan","Pokemon","Stage 1","80","Fighting","1","Uncommon","Sniff Out: Cost=[], Damage=, Text=Put any 1 card from your discard pile into your hand. | Fury Attack: Cost=[], Damage=30×, Text=Flip 3 coins. This attack does 30 damage times the number of heads."
"pop3-9","Forretress","Pokemon","Stage 1","70","Grass","2","Uncommon","Tackle: Cost=[], Damage=20, Text= | Toxic: Cost=[], Damage=20, Text=The Defending Pokemon is now Poisoned. Put 2 damage counters instead of 1 on the Defending Pokemon between turns."
"pop3-10","High Pressure System","Trainer","Stadium",,"","","Uncommon",""
"pop3-11","Low Pressure System","Trainer","Stadium",,"","","Uncommon",""
"pop3-12","Ditto","Pokemon","Basic","60","Psychic","1","Common","Psybeam: Cost=[], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Confused."
"pop3-13","Eevee","Pokemon","Basic","50","Colorless","1","Common","Tackle: Cost=[], Damage=10, Text= | Take Down: Cost=[], Damage=30, Text=Eevee does 10 damage to itself."
"pop3-14","Ivysaur","Pokemon","Stage 1","70","Grass","1","Common","Gouge: Cost=[], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 10 more damage. | Poisonpowder: Cost=[], Damage=40, Text=The Defending Pokemon is now Poisoned."
"pop3-15","Marshtomp","Pokemon","Stage 1","70","Fighting","1","Common","Mud Slap: Cost=[], Damage=20, Text= | Double-edge: Cost=[], Damage=40, Text=Marshtomp does 10 damage to itself."
"pop3-16","Pichu Bros.","Pokemon","Basic","60","Lightning","1","Common","Bustle: Cost=[], Damage=20×, Text=Flip 2 coins. This attack does 20 damage times the number of heads. If either coin is heads, the Defending Pokemon is now Confused."
