"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Attacks"
"sm12-2","Oddish","Pokemon","Basic","60","Grass","1","Common","Sweet Scent: Cost=[], Damage=, Text=Heal 30 damage from 1 of your Pokemon."
"sm12-3","Gloom","Pokemon","Stage 1","80","Grass","2","Uncommon","Sleep Powder: Cost=[], Damage=20, Text=Your opponent's Active Pokemon is now Asleep."
"sm12-5","Tangela","Pokemon","Basic","70","Grass","2","Common","Toxic: Cost=[], Damage=, Text=Your opponent's Active Pokemon is now Poisoned. Put 2 damage counters instead of 1 on that Pokemon between turns."
"sm12-6","Tangrowth","Pokemon","Stage 1","140","Grass","3","Uncommon","Grass Knot: Cost=[], Damage=10+, Text=This attack does 30 more damage for each Colorless in your opponent's Active Pokemon's Retreat Cost. | Slam: Cost=[], Damage=80×, Text=Flip 2 coins. This attack does 80 damage for each heads."
"sm12-7","Sunkern","Pokemon","Basic","50","Grass","1","Common","Leech Seed: Cost=[], Damage=10, Text=Heal 10 damage from this Pokemon."
"sm12-8","Sunflora","Pokemon","Stage 1","90","Grass","1","Rare","Solar Power: Cost=[], Damage=, Text=During your next turn, ignore all Energy in the attack costs of Grass Pokemon and Fire Pokemon. (This includes Pokemon that come into play on that turn.) | Solar Beam: Cost=[], Damage=80, Text="
"sm12-9","Heracross","Pokemon","Basic","130","Grass","3","Uncommon","Lunge Out: Cost=[], Damage=20, Text= | Riled Horn: Cost=[], Damage=50+, Text=If your opponent has any TAG TEAM Pokemon in play, this attack does 70 more damage."
"sm12-10","Lileep","Pokemon","Stage 1","90","Grass","2","Uncommon","Confuse Ray: Cost=[], Damage=, Text=Your opponent's Active Pokemon is now Confused. | Seed Bomb: Cost=[], Damage=60, Text="
"sm12-11","Cradily","Pokemon","Stage 2","150","Grass","3","Rare","Poison Tentacles: Cost=[], Damage=110, Text=Your opponent's Active Pokemon is now Poisoned."
"sm12-12","Tropius","Pokemon","Basic","120","Grass","2","Uncommon","Synthesis: Cost=[], Damage=, Text=Search your deck for a Grass Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck. | Leaf Drain: Cost=[], Damage=50, Text=Heal 30 damage from this Pokemon."
