"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Attacks"
"bw3-1","Sewaddle","Pokemon","Basic","50","Grass","1","Common","Leaf Boomerang: Cost=[], Damage=20×, Text=Flip 2 coins. This attack does 20 damage times the number of heads."
"bw3-2","Swadloon","Pokemon","Stage 1","70","Grass","1","Uncommon","Tackle: Cost=[], Damage=20, Text= | String Shot: Cost=[], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"bw3-3","Leavanny","Pokemon","Stage 2","130","Grass","2","Rare Holo","Cutting Arm: Cost=[], Damage=40+, Text=Flip 2 coins. This attack does 20 more damage for each heads."
"bw3-4","Petilil","Pokemon","Basic","60","Grass","1","Common","Ram: Cost=[], Damage=10, Text= | Absorb: Cost=[], Damage=10, Text=Heal 10 damage from this Pokemon."
"bw3-5","Lilligant","Pokemon","Stage 1","80","Grass","1","Rare","Aromax: Cost=[], Damage=, Text=Heal all damage from 1 of your Benched Pokemon. | Windmill: Cost=[], Damage=30, Text=Switch this Pokemon with 1 of your Benched Pokemon."
"bw3-6","Dwebble","Pokemon","Basic","60","Grass","2","Common","Withdraw: Cost=[], Damage=, Text=Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn. | Slash: Cost=[], Damage=20, Text="
"bw3-7","Crustle","Pokemon","Stage 1","100","Grass","3","Uncommon","X-Scissor: Cost=[], Damage=20+, Text=Flip a coin. If heads, this attack does 50 more damage. | Reckless Charge: Cost=[], Damage=80, Text=This Pokemon does 10 damage to itself."
"bw3-8","Karrablast","Pokemon","Basic","60","Grass","1","Common","Mysterious Evolution: Cost=[], Damage=, Text=If Shelmet is in play, search your deck for a card that evolves from this Pokemon and put it onto this Pokemon. (This counts as evolving this Pokemon.) Shuffle your deck afterward. | Fury Attack: Cost=[], Damage=10×, Text=Flip 3 coins. This attack does 10 damage times the number of heads."
"bw3-9","Foongus","Pokemon","Basic","40","Grass","1","Common","Rollout: Cost=[], Damage=20, Text="
"bw3-10","Amoonguss","Pokemon","Stage 1","90","Grass","2","Uncommon","Toxic: Cost=[], Damage=, Text=The Defending Pokemon is now Poisoned. Put 2 damage counters instead of 1 on that Pokemon between turns. | Body Slam: Cost=[], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"bw3-11","Shelmet","Pokemon","Basic","60","Grass","3","Common","Mysterious Evolution: Cost=[], Damage=, Text=If Karrablast is in play, search your deck for a card that evolves from this Pokemon and put it onto this Pokemon. (This counts as evolving this Pokemon.) Shuffle your deck afterward. | Ram: Cost=[], Damage=10, Text="
"bw3-12","Accelgor","Pokemon","Stage 1","90","Grass","","Rare","Acid Spray: Cost=[], Damage=20, Text=Flip a coin. If heads, discard an Energy attached to the Defending Pokemon. | Slashing Strike: Cost=[], Damage=60, Text=This Pokemon can't use Slashing Strike during your next turn."
"bw3-13","Virizion","Pokemon","Basic","110","Grass","1","Rare Holo","Double Draw: Cost=[], Damage=, Text=Draw 2 cards. | Leaf Wallop: Cost=[], Damage=40, Text=During your next turn, this Pokemon's Leaf Wallop attack does 40 more damage (before applying Weakness and Resistance)."
