"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Attacks"
"swsh35-2","Weedle","Pokemon","Basic","60","Grass","1","Common","Call for Family: Cost=[], Damage=, Text=Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck."
"swsh35-3","Kakuna","Pokemon","Stage 1","80","Grass","3","Common","Bug Bite: Cost=[], Damage=30, Text="
"swsh35-4","Beedrill","Pokemon","Stage 2","140","Grass","1","Uncommon","Poison Jab: Cost=[], Damage=80, Text=Your opponent's Active Pokemon is now Poisoned."
"swsh35-6","Vulpix","Pokemon","Basic","60","Fire","1","Common","Gnaw: Cost=[], Damage=10, Text= | Singe: Cost=[], Damage=, Text=Your opponent's Active Pokemon is now Burned."
"swsh35-7","Victini","Pokemon","Basic","70","Fire","1","Uncommon","Quick Draw: Cost=[], Damage=, Text=Draw a card. | Combustion: Cost=[], Damage=30, Text="
"swsh35-9","Sizzlipede","Pokemon","Basic","70","Fire","1","Common","Bite: Cost=[], Damage=10, Text= | Combustion: Cost=[], Damage=50, Text="
"swsh35-10","Centiskorch","Pokemon","Stage 1","130","Fire","3","Rare Holo","Searing Flame: Cost=[], Damage=50, Text=Your opponent's Active Pokemon is now Burned. | Heat Crawler: Cost=[], Damage=140, Text="
"swsh35-11","Carvanha","Pokemon","Basic","60","Water","1","Common","Bite: Cost=[], Damage=10, Text="
"swsh35-12","Sharpedo","Pokemon","Stage 1","110","Water","1","Uncommon","Aqua Jet: Cost=[], Damage=50, Text=This attack also does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"swsh35-18","Hatenna","Pokemon","Basic","60","Psychic","1","Common","Stampede: Cost=[], Damage=10, Text= | Magical Shot: Cost=[], Damage=30, Text="
"swsh35-19","Hattrem","Pokemon","Stage 1","90","Psychic","2","Uncommon","Beat: Cost=[], Damage=20, Text= | Super Psy Bolt: Cost=[], Damage=40, Text="
"swsh35-20","Hatterene","Pokemon","Stage 2","150","Psychic","2","Rare Holo","Life Sucker: Cost=[], Damage=100, Text=Heal 30 damage from this Pokemon."
"swsh35-24","Machop","Pokemon","Basic","70","Fighting","2","Common","Low Kick: Cost=[], Damage=10, Text= | Steady Punch: Cost=[], Damage=20+, Text=Flip a coin. If heads, this attack does 40 more damage."
"swsh35-25","Machoke","Pokemon","Stage 1","110","Fighting","3","Uncommon","Low Kick: Cost=[], Damage=30, Text= | Pummel: Cost=[], Damage=50+, Text=Flip a coin. If heads, this attack does 70 more damage."
"swsh35-26","Machamp","Pokemon","Stage 2","170","Fighting","3","Rare Holo","Macho Revenge: Cost=[], Damage=20×, Text=This attack does 20 damage for each Fighting Pokemon in your discard pile. | Dynamite Punch: Cost=[], Damage=200, Text=This Pokemon also does 50 damage to itself."
"swsh35-28","Zygarde","Pokemon","Basic","140","Fighting","3","Rare Holo","Bite: Cost=[], Damage=30, Text= | Power Blast: Cost=[], Damage=130, Text=Discard a Fighting Energy from this Pokemon."
"swsh35-29","Rockruff","Pokemon","Basic","70","Fighting","1","Common","Collect: Cost=[], Damage=, Text=Draw a card. | Bite: Cost=[], Damage=20, Text="
"swsh35-30","Lycanroc","Pokemon","Stage 1","120","Fighting","2","Rare Holo","Rock Throw: Cost=[], Damage=30, Text= | Slashing Strike: Cost=[], Damage=150, Text=During your next turn, this Pokemon can't use Slashing Strike."
"swsh35-31","Rolycoly","Pokemon","Basic","70","Fighting","2","Common","Ram: Cost=[], Damage=10, Text="
"swsh35-33","Ekans","Pokemon","Basic","70","Darkness","1","Common","Ram: Cost=[], Damage=10, Text= | Tail Snap: Cost=[], Damage=30, Text="
"swsh35-34","Arbok","Pokemon","Stage 1","120","Darkness","1","Uncommon","Sharp Fang: Cost=[], Damage=30, Text= | Tail Snap: Cost=[], Damage=70, Text="
"swsh35-35","Galarian Zigzagoon","Pokemon","Basic","70","Darkness","2","Common","Pin Missile: Cost=[], Damage=10×, Text=Flip 4 coins. This attack does 10 damage for each heads."
"swsh35-36","Galarian Linoone","Pokemon","Stage 1","100","Darkness","2","Common","Double-Edge: Cost=[], Damage=60, Text=This Pokemon also does 20 damage to itself."
"swsh35-37","Galarian Obstagoon","Pokemon","Stage 2","170","Darkness","2","Rare Holo","Knuckle Impact: Cost=[], Damage=180, Text=During your next turn, this Pokemon can't attack."
"swsh35-38","Absol","Pokemon","Basic","100","Darkness","1","Uncommon","Dark Cutter: Cost=[], Damage=70, Text="
"swsh35-39","Purrloin","Pokemon","Basic","70","Darkness","1","Common","Dig Claws: Cost=[], Damage=10, Text= | Fake Out: Cost=[], Damage=20, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"swsh35-40","Liepard","Pokemon","Stage 1","100","Darkness","1","Uncommon","Slashing Claw: Cost=[], Damage=90, Text="
"swsh35-41","Scraggy","Pokemon","Basic","70","Darkness","1","Common","Stampede: Cost=[], Damage=10, Text= | Ram: Cost=[], Damage=20, Text="
"swsh35-42","Scrafty","Pokemon","Stage 1","120","Darkness","2","Rare Holo","Corner: Cost=[], Damage=30, Text=During your opponent's next turn, the Defending Pokemon can't retreat. | Bad Brawl: Cost=[], Damage=90+, Text=If you played Piers from your hand during this turn, this attack does 90 more damage."
"swsh35-43","Trubbish","Pokemon","Basic","60","Darkness","1","Common","Venoshock: Cost=[], Damage=20+, Text=If your opponent's Active Pokemon is Poisoned, this attack does 50 more damage."
"swsh35-44","Inkay","Pokemon","Basic","60","Darkness","1","Common","Tackle: Cost=[], Damage=10, Text= | Attack from Behind: Cost=[], Damage=20+, Text=If your opponent's Active Pokemon is Confused, this attack does 50 more damage."
"swsh35-45","Malamar","Pokemon","Stage 1","120","Darkness","3","Uncommon","Eerie Wave: Cost=[], Damage=50, Text=Your opponent's Active Pokemon is now Confused. | Random Peck: Cost=[], Damage=80+, Text=Flip 2 coins. This attack does 40 more damage for each heads."
"swsh35-46","Nickit","Pokemon","Basic","70","Darkness","1","Common","Filch: Cost=[], Damage=, Text=Draw a card. | Tail Smack: Cost=[], Damage=30, Text="
"swsh35-48","Swablu","Pokemon","Basic","50","Colorless","1","Common","Peck: Cost=[], Damage=20, Text="
"swsh35-49","Altaria","Pokemon","Stage 1","110","Colorless","1","Rare Holo","Speed Dive: Cost=[], Damage=60, Text="
"swsh35-50","Bede","Trainer","Supporter",,"","","Uncommon",""
"swsh35-51","Full Heal","Trainer","Item",,"","","Uncommon",""
"swsh35-52","Great Ball","Trainer","Item",,"","","Uncommon",""
"swsh35-53","Hop","Trainer","Supporter",,"","","Uncommon",""
"swsh35-54","Hyper Potion","Trainer","Item",,"","","Uncommon",""
"swsh35-55","Kabu","Trainer","Supporter",,"","","Uncommon",""
"swsh35-56","Marnie","Trainer","Supporter",,"","","Rare Holo",""
"swsh35-57","Milo","Trainer","Supporter",,"","","Uncommon",""
"swsh35-58","Piers","Trainer","Supporter",,"","","Uncommon",""
"swsh35-59","Poke Ball","Trainer","Item",,"","","Common",""
"swsh35-60","Pokemon Center Lady","Trainer","Supporter",,"","","Uncommon",""
"swsh35-61","Potion","Trainer","Item",,"","","Common",""
"swsh35-62","Professor's Research (Professor Magnolia)","Trainer","Supporter",,"","","Rare Holo",""
"swsh35-63","Rotom Bike","Trainer","Item",,"","","Uncommon",""
"swsh35-64","Rotom Phone","Trainer","Item",,"","","Uncommon",""
"swsh35-65","Sonia","Trainer","Supporter",,"","","Uncommon",""
"swsh35-66","Suspicious Food Tin","Trainer","Item",,"","","Uncommon",""
"swsh35-67","Team Yell Grunt","Trainer","Supporter",,"","","Uncommon",""
"swsh35-68","Turffield Stadium","Trainer","Stadium",,"","","Uncommon",""
