"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex3-1","Absol","Pokémon","70","Darkness","",,"1","Naoyo Kimura","Rare Holo",,"359",,"https://images.pokemontcg.io/ex3/1.png","https://images.pokemontcg.io/ex3/1_hires.png","Legal",,,"Colorless","1","","","","","","","Bad News","Darkness","1","","If the number of cards in your opponent's hand is at least 6, choose a number of cards there, without looking, until your opponent has 5 cards left. Have your opponent discard the cards you chose.","Prize Count","Darkness, Colorless","2","20+","If you have more Prize cards left than your opponent, this attack does 20 damage plus 20 more damage.","Fighting","×2"
"ex3-2","Altaria","Pokémon","80","Colorless","","Swablu","2","Atsuko Nishida","Rare Holo",,"334",,"https://images.pokemontcg.io/ex3/2.png","https://images.pokemontcg.io/ex3/2_hires.png","Legal",,,"Colorless","1","","","","","","","Dragon Dance","Colorless","1","","During your next turn, if any of your current Active Pokémon does damage to any Defending Pokémon, this attack does 40 more damage (before applying Weakness and Resistance).","Dragon Song","Water, Lightning","2","30","Each Defending Pokémon is now Asleep.","Colorless","×2"
"ex3-3","Crawdaunt","Pokémon","80","Water","","Corphish","3","Hisao Nakamura","Rare Holo",,"342",,"https://images.pokemontcg.io/ex3/3.png","https://images.pokemontcg.io/ex3/3_hires.png","Legal",,,"Colorless, Colorless","2","Power Pinchers","As long as Crawdaunt is your Active Pokémon, when any of your Active Pokémon does damage to the Defending Pokémon, the attack does 10 more damage (before applying Weakness and Resistance).","Poké-Body","","","","Guillotine","Water, Colorless, Colorless","3","50","","","","","","","Lightning","×2"
"ex3-4","Flygon","Pokémon","120","Colorless","","Vibrava","4","Mitsuhiro Arita","Rare Holo",,"330",,"https://images.pokemontcg.io/ex3/4.png","https://images.pokemontcg.io/ex3/4_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Energy Shower","Grass, Lightning","2","","Attach any number of basic Energy cards from your hand to your Pokémon in any way you like.","Rainbow Burn","Colorless, Colorless, Colorless","3","30+","Does 30 damage plus 10 more damage for each type of basic Energy card attached to Flygon.","Colorless","×2"
"ex3-5","Golem","Pokémon","120","Fighting","","Graveler","5","Hisao Nakamura","Rare Holo",,"76",,"https://images.pokemontcg.io/ex3/5.png","https://images.pokemontcg.io/ex3/5_hires.png","Legal",,,"Colorless, Colorless, Colorless, Colorless","4","","","","","","","Rock Vengeance","Fighting, Colorless, Colorless","3","20+","Does 20 damage plus 10 more damage for each damage counter on all of your Active Pokémon.","Rock Slide","Fighting, Fighting, Colorless, Colorless, Colorless","5","60","Does 20 damage to 2 of your opponent's Benched Pokémon (1 if there is only 1). (Don't apply Weakness and Resistance for Benched Pokémon.)","Water","×2"
"ex3-6","Grumpig","Pokémon","80","Psychic","","Spoink","6","Midori Harada","Rare Holo",,"326",,"https://images.pokemontcg.io/ex3/6.png","https://images.pokemontcg.io/ex3/6_hires.png","Legal",,,"Colorless","1","","","","","","","Psychic Boom","Psychic, Colorless","2","20+","Does 20 damage plus 10 more damage for each Energy attached to the Defending Pokémon.","Mind Trip","Psychic, Colorless, Colorless","3","50","If Grumpig and the Defending Pokémon have the same amount of Energy attached to them, the Defending Pokémon is now Confused.","Psychic","×2"
"ex3-7","Minun","Pokémon","50","Lightning","",,"7","Atsuko Nishida","Rare Holo",,"312",,"https://images.pokemontcg.io/ex3/7.png","https://images.pokemontcg.io/ex3/7_hires.png","Legal",,,"Colorless","1","Chain of Events","As long as Minun is your Active Pokémon, whenever your other Active Pokémon, if any, attacks, you may use Cheer On after the first attack (you still need the necessary Energy to use Cheer On). You can't use Cheer On more than once in this way even if your other Active Pokémon has the Chain of Events Poké-Body.","Poké-Body","","","","Cheer On","Colorless","1","","Remove 1 damage counter from each of your Pokémon (including Minun).","Special Circuit","Lightning, Colorless","2","","Choose 1 of your opponent's Pokémon. This attack does 20 damage to that Pokémon. If you choose Pokémon that has a Poké-Power or Poké-Body, this attack does 40 damage instead. (Don't apply Weakness and Resistance for Benched Pokémon.)","Fighting","×2"
"ex3-8","Plusle","Pokémon","50","Lightning","",,"8","Atsuko Nishida","Rare Holo",,"311",,"https://images.pokemontcg.io/ex3/8.png","https://images.pokemontcg.io/ex3/8_hires.png","Legal",,,"Colorless","1","Chain of Events","As long as Plusle is your Active Pokémon, whenever your other Active Pokémon, if any, attacks, you may use Cheer On after the first attack (you still need the necessary Energy to use Cheer On). You can't use Cheer On more than once in this way even if your other Active Pokémon has the Chain of Events Poké-Body.","Poké-Body","","","","Cheer On","Colorless","1","","Remove 1 damage counter from each of your Pokémon (including Plusle).","Extra Circuit","Lightning, Colorless","2","","Choose 1 of your opponent's Pokémon. This attack does 20 damage to that Pokémon. If you choose Pokémon-ex, this attack does 40 damage instead. (Don't apply Weakness and Resistance for Benched Pokémon.)","Fighting","×2"
"ex3-9","Roselia","Pokémon","60","Grass","Roserade",,"9","Atsuko Nishida","Rare Holo",,"315",,"https://images.pokemontcg.io/ex3/9.png","https://images.pokemontcg.io/ex3/9_hires.png","Legal",,,"Colorless","1","Thick Skin","Roselia can't be affected by any Special Conditions.","Poké-Body","","","","Speed Growth","Colorless","1","","Attach up to 2 Grass Energy cards from your hand to your Pokémon in any way you like.","Sleep Powder","Grass","1","10","The Defending Pokémon is now Asleep.","Fire","×2"
"ex3-10","Salamence","Pokémon","120","Colorless","","Shelgon","10","Mitsuhiro Arita","Rare Holo",,"373",,"https://images.pokemontcg.io/ex3/10.png","https://images.pokemontcg.io/ex3/10_hires.png","Legal",,,"Colorless, Colorless","2","Dragon Wind","Once during your turn (before your attack), if Salamence is your Active Pokémon, you may switch 1 of your opponent's Benched Pokémon with 1 of the Defending Pokémon. Your opponent chooses the Defending Pokémon to switch. This power can't be used if Salamence is affected by a Special Condition.","Poké-Power","","","","Agility","Colorless, Colorless","2","20","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Salamence during your opponent's next turn.","Dragon Claw","Fire, Water, Colorless, Colorless","4","60","","Colorless","×2"
